src_id,direction,geom_points,os_speed
osgb4000000025934337,-1,"((-3.1528527218086544, 50.715937861230998), (-3.1535200808382746, 50.716003202629096))",40.0
osgb4000000025934337,1,"((-3.1528770829220929, 50.715689050989745), (-3.1535444419517131, 50.715754392387844))",40.0
osgb4000000025926762,-1,"((-3.1528728586423402, 50.715738878609145), (-3.1525930343055304, 50.715709639857046))",40.0
osgb4000000025926762,1,"((-3.1528468776715641, 50.715987524922525), (-3.1525670533347543, 50.715958286170427))",40.0
osgb4000000025944363,-1,"((-3.1385846323657698, 50.712804260803168), (-3.1380985348883899, 50.712745202819868))",40.0
osgb4000000025944363,1,"((-3.13855448055432, 50.713052435879), (-3.13806838307694, 50.7129933778957))",40.0
osgb4000000025939627,-1,"((-3.1381031007590647, 50.712745864755554), (-3.138039627265675, 50.712735162306757))",40.0
osgb4000000025939627,1,"((-3.1380615342709279, 50.712992384992177), (-3.1379980607775382, 50.712981682543379))",40.0
osgb4000000025930486,-1,"((-3.1408474021349457, 50.713177756846846), (-3.1395677073543959, 50.712956960434148))",40.0
osgb4000000025930486,1,"((-3.1408048956086314, 50.713424116736476), (-3.1395252008280816, 50.713203320323778))",40.0
osgb4000000025934346,-1,"((-3.1296508245962684, 50.712150065494036), (-3.1295793732303587, 50.712123778895737))",40.0
osgb4000000025934346,1,"((-3.1295645069461724, 50.712384691288186), (-3.1294930555802627, 50.712358404689887))",40.0
osgb4000000025939636,-1,"((-3.1301826389505596, 50.712258868269721), (-3.1299517234091199, 50.712198155950418))",40.0
osgb4000000025939636,1,"((-3.1301190694158101, 50.71250065105292), (-3.1298881538743704, 50.712439938733617))",40.0
osgb4000000025926768,-1,"((-3.1373281228565828, 50.712668738348576), (-3.1371867781667326, 50.712675108662474))",40.0
osgb4000000025926768,1,"((-3.1373393787691759, 50.71291848482889), (-3.1371980340793257, 50.712924855142788))",40.0
osgb4000000025947228,1,"((-3.1187236348605056, 50.715574209672837), (-3.1185466399060653, 50.715662043403739))",40.0
osgb4000000025947228,-1,"((-3.1186125038068297, 50.715350267964105), (-3.1184355088523894, 50.715438101695007))",40.0
osgb4000000025944371,-1,"((-3.1187672498585632, 50.71526746762683), (-3.1186098012902734, 50.715351660681826))",40.0
osgb4000000025944371,1,"((-3.1188851372036304, 50.715487927541261), (-3.1187276886353406, 50.715572120596256))",40.0
osgb4000000025926769,1,"((-3.1280548084994022, 50.712298919101485), (-3.1277445707838023, 50.712355879450385))",40.0
osgb4000000025926769,-1,"((-3.1280096625552321, 50.712053029199851), (-3.1276994248396321, 50.71210998954875))",40.0
osgb4000000025961223,1,"((-3.2226063102597085, 50.716630700329524), (-3.2226001317993087, 50.716951782121726))",40.0
osgb4000000025961223,-1,"((-3.2223563565317441, 50.71662589056065), (-3.2223501780713444, 50.716946972352851))",40.0
osgb4000000025934591,-1,"((-3.2224299347266756, 50.717780961270464), (-3.2223182778786259, 50.717845083867466))",40.0
osgb4000000025934591,1,"((-3.2225544356238363, 50.717997755012547), (-3.2224427787757866, 50.71806187760955))",40.0
osgb4000000025944492,1,"((-3.2208743500547419, 50.718632484421747), (-3.220752698124572, 50.718800571054651))",40.0
osgb4000000025944492,-1,"((-3.2206718267686552, 50.718485909121668), (-3.2205501748384853, 50.718653995754572))",40.0
osgb4000000025939850,1,"((-3.2212720473139305, 50.718502307945982), (-3.2208075316428606, 50.718684211700477))",40.0
osgb4000000025939850,-1,"((-3.221180888047646, 50.718269520514681), (-3.2207163723765762, 50.718451424269176))",40.0
osgb4000000025930667,1,"((-3.2207668599921533, 50.718776595137911), (-3.2206681249135034, 50.718986007658309))",40.0
osgb4000000025930667,-1,"((-3.2205407335934311, 50.718669979699065), (-3.2204419985147812, 50.718879392219463))",40.0
osgb4000000025939855,-1,"((-3.2175795735021659, 50.724140266709476), (-3.217624214114136, 50.724076821979075))",40.0
osgb4000000025939855,1,"((-3.2173751132830763, 50.723996405600033), (-3.2174197538950464, 50.723932960869632))",40.0
osgb4000000025928269,-1,"((-3.2189625660674781, 50.721539355284087), (-3.218824671293798, 50.721822316483987))",40.0
osgb4000000025928269,1,"((-3.2191873004363578, 50.721648874521868), (-3.2190494056626777, 50.721931835721769))",40.0
osgb4000000025930672,1,"((-3.2157511411427366, 50.725243757910356), (-3.2158929034203365, 50.725064756014554))",40.0
osgb4000000025930672,-1,"((-3.2159471246523421, 50.725398968940766), (-3.216088886929942, 50.725219967044964))",40.0
osgb4000000025928272,-1,"((-3.2161036874054214, 50.729009336623172), (-3.2161403967249913, 50.728949599478568))",40.0
osgb4000000025928272,1,"((-3.2158906901103435, 50.728878446775248), (-3.2159273994299133, 50.728818709630644))",40.0
osgb4000000025926820,1,"((-3.213642132730361, 50.733590827948177), (-3.2136235499371608, 50.733420153498578))",40.0
osgb4000000025926820,-1,"((-3.2138906639578759, 50.733563768218879), (-3.2138720811646757, 50.73339309376928))",40.0
osgb4000000025926200,1,"((-3.2082585083848429, 50.748767327190137), (-3.2082777028080129, 50.748704635712436))",40.0
osgb4000000025926200,-1,"((-3.2084975550068378, 50.748840516755742), (-3.2085167494300078, 50.74877782527804))",40.0
osgb4000000025930813,1,"((-3.2085517249011675, 50.748819202860652), (-3.2085473897446075, 50.748900760559756))",40.0
osgb4000000025930813,-1,"((-3.2083020773292881, 50.748805932975394), (-3.2082977421727281, 50.748887490674498))",40.0
osgb4000000025979290,-1,"((-3.2112907778293973, 50.757445441920012), (-3.2113707362278872, 50.757662709646311))",40.0
osgb4000000025979290,1,"((-3.2115253942815292, 50.757359098880983), (-3.211605352680019, 50.757576366607282))",40.0
osgb4000000025979291,-1,"((-3.2128500783099416, 50.762051241260416), (-3.2129974907965817, 50.762481875521814))",40.0
osgb4000000025979291,1,"((-3.2130866041224873, 50.761970274971134), (-3.2132340166091273, 50.762400909232532))",40.0
osgb4000000025928351,1,"((-3.2109268905270727, 50.771625284031153), (-3.2107930028213829, 50.771932435945253))",40.0
osgb4000000025928351,-1,"((-3.2106977168020681, 50.771525387065395), (-3.2105638290963783, 50.771832538979496))",40.0
osgb4000000025926225,-1,"((-3.1184537937354886, 50.715431162784242), (-3.1170853379064387, 50.715802181796143))",40.0
osgb4000000025926225,1,"((-3.1185192125814165, 50.71567245176989), (-3.1171507567523666, 50.716043470781791))",40.0
osgb4000000025926229,-1,"((-3.0888331135613418, 50.718259564660144), (-3.0893524007567219, 50.718262158678947))",40.0
osgb4000000025926229,1,"((-3.0888343623820624, 50.718009567779269), (-3.0893536495774425, 50.718012161798072))",40.0
osgb4000000025928394,1,"((-3.0854263156476818, 50.717762405717743), (-3.0855179072557921, 50.71774695708914))",40.0
osgb4000000025928394,-1,"((-3.0854678954917452, 50.718008923702008), (-3.0855594870998555, 50.717993475073406))",40.0
osgb4000000025930833,1,"((-3.0795443775408033, 50.719845643287542), (-3.0797137154354535, 50.719817095781444))",40.0
osgb4000000025930833,-1,"((-3.0795859368878307, 50.720092164728136), (-3.0797552747824808, 50.720063617222038))",40.0
osgb4000000025961807,1,"((-3.0788991012845255, 50.719988077558725), (-3.0790916269334256, 50.719934108953026))",40.0
osgb4000000025961807,-1,"((-3.0789665799799666, 50.720228798612354), (-3.0791591056288667, 50.720174830006655))",40.0
osgb4000000025983638,-1,"((-3.0730311146717839, 50.72220579308096), (-3.0729798523632441, 50.722212326256162))",40.0
osgb4000000025983638,1,"((-3.0730627205222736, 50.722453787174061), (-3.0730114582137338, 50.722460320349263))",40.0
osgb4000000025930838,-1,"((-3.0725075230180425, 50.72227155439591), (-3.0724087862349623, 50.72229044883921))",40.0
osgb4000000025930838,1,"((-3.072554510858637, 50.722517098980127), (-3.0724557740755567, 50.722535993423428))",40.0
osgb4000000025934784,1,"((-3.0671078905370748, 50.726266599981187), (-3.0660818001467649, 50.726626714455492))",40.0
osgb4000000025934784,-1,"((-3.0670251016687997, 50.726030705930206), (-3.0659990112784898, 50.726390820404511))",40.0
osgb4000000025934785,-1,"((-3.0655025763354278, 50.726564715611104), (-3.0649509152116181, 50.726713006133203))",40.0
osgb4000000025934785,1,"((-3.0655674743644332, 50.726806145198836), (-3.0650158132406236, 50.726954435720934))",40.0
osgb4000000025944614,-1,"((-3.0674325940194307, 50.725892158914888), (-3.0672498790513605, 50.72595678284199))",40.0
osgb4000000025944614,1,"((-3.0675159553647799, 50.726127851269666), (-3.0673332403967097, 50.726192475196768))",40.0
osgb4000000025928402,1,"((-3.0699769482894488, 50.725256750020904), (-3.0698425032265688, 50.725312391497205))",40.0
osgb4000000025928402,-1,"((-3.0698813470850674, 50.725025751298567), (-3.0697469020221875, 50.725081392774868))",40.0
osgb4000000025947386,-1,"((-3.0672519804070242, 50.725956065765409), (-3.067026974033634, 50.726030069532108))",40.0
osgb4000000025947386,1,"((-3.0673300883632137, 50.72619355081163), (-3.0671050819898236, 50.726267554578328))",40.0
osgb4000000025926946,-1,"((-3.2096869934028791, 50.773814892051483), (-3.2094415173324693, 50.774195144088679))",40.0
osgb4000000025926946,1,"((-3.2098970292652562, 50.773950483115037), (-3.2096515531948464, 50.774330735152233))",40.0
osgb4000000025928437,1,"((-3.2010460616708696, 50.783335541034013), (-3.2017288961179293, 50.782852723630413))",40.0
osgb4000000025928437,-1,"((-3.2011903953590206, 50.783539667922156), (-3.2018732298060804, 50.783056850518555))",40.0
osgb4000000025934848,-1,"((-3.2007616738733446, 50.784298580695392), (-3.2007713971779546, 50.784179773432697))",40.0
osgb4000000025934848,1,"((-3.2005125069343836, 50.784278188625152), (-3.2005222302389935, 50.784159381362457))",40.0
osgb4000000025980004,-1,"((-3.200940508939591, 50.784977856425307), (-3.2009703859610612, 50.784864426248902))",40.0
osgb4000000025980004,1,"((-3.2006987544608632, 50.784914179333548), (-3.2007286314823333, 50.784800749157142))",40.0
osgb4000000025940111,1,"((-3.2020389351046119, 50.788164992039725), (-3.2019811861477119, 50.788075630761426))",40.0
osgb4000000025940111,-1,"((-3.2022489058921089, 50.788029300225688), (-3.2021911569352088, 50.787939938947389))",40.0
osgb4000000025960026,-1,"((-3.2032386890230722, 50.791490163846518), (-3.2034376214810023, 50.791264393463017))",40.0
osgb4000000025960026,1,"((-3.2030511155533672, 50.791324887733715), (-3.2032500480112973, 50.791099117350214))",40.0
osgb4000000025930887,1,"((-3.2034802852350119, 50.789386808537891), (-3.2034214826494321, 50.789352145017091))",40.0
osgb4000000025930887,-1,"((-3.2036072409247085, 50.78917144314407), (-3.2035484383391286, 50.78913677962327))",40.0
osgb4000000025974170,1,"((-3.1021580976163987, 50.790670938675447), (-3.1021099869229887, 50.790648587409244))",40.0
osgb4000000025974170,-1,"((-3.1022634303311678, 50.790444211925376), (-3.1022153196377578, 50.790421860659173))",40.0
osgb4000000025928481,1,"((-3.0847278243031475, 50.780695873515626), (-3.0848980024104473, 50.780694290347725))",40.0
osgb4000000025928481,-1,"((-3.084730149953935, 50.780945862698083), (-3.0849003280612348, 50.780944279530182))",40.0
osgb4000000025928482,-1,"((-3.0925528088098062, 50.784718754888637), (-3.0920010147973263, 50.784127738929435))",40.0
osgb4000000025928482,1,"((-3.0923700726199908, 50.784889364047046), (-3.0918182786075108, 50.784298348087844))",40.0
osgb4000000025930928,-1,"((-3.080339655574222, 50.780130776598881), (-3.0805139506409218, 50.780180538059383))",40.0
osgb4000000025930928,1,"((-3.080408288508742, 50.779890382089171), (-3.0805825835754419, 50.779940143549673))",40.0
osgb4000000025928483,1,"((-3.0759135365183869, 50.779294227697953), (-3.0761561636106869, 50.779291467189651))",40.0
osgb4000000025928483,-1,"((-3.0759163807284255, 50.77954421151837), (-3.0761590078207255, 50.779541451010068))",40.0
osgb4000000025928487,-1,"((-3.0759132899909361, 50.779344237064109), (-3.0756219225424859, 50.779349928711802))",40.0
osgb4000000025928487,1,"((-3.075918172624621, 50.779594189379338), (-3.0756268051761708, 50.779599881027032))",40.0
osgb4000000025934923,1,"((-3.071737845105623, 50.78087511272917), (-3.0716252150384533, 50.780912119361567))",40.0
osgb4000000025934923,-1,"((-3.0716598075250343, 50.780637604548225), (-3.0715471774578647, 50.780674611180622))",40.0
osgb4000000025963144,-1,"((-3.1244981219926737, 50.793593333745896), (-3.1237063642343439, 50.793577467053296))",40.0
osgb4000000025963144,1,"((-3.1244931130403142, 50.793843283561657), (-3.1237013552819843, 50.793827416869057))",40.0
osgb4000000025944751,-1,"((-3.1208380313507869, 50.793333593029779), (-3.1204723835058767, 50.793309336619082))",40.0
osgb4000000025944751,1,"((-3.1208214831792946, 50.793583044744587), (-3.1204558353343845, 50.79355878833389))",40.0
osgb4000000025934924,1,"((-3.1223222332770226, 50.793730899067938), (-3.1220811735508427, 50.793711437939436))",40.0
osgb4000000025934924,-1,"((-3.1223423507157184, 50.793481709805206), (-3.1221012909895385, 50.793462248676704))",40.0
osgb4000000025940219,-1,"((-3.1213544176422769, 50.793375020734814), (-3.1208394108481272, 50.793333694130311))",40.0
osgb4000000025940219,1,"((-3.1213344207274343, 50.793624219698287), (-3.1208194139332845, 50.793582893093784))",40.0
osgb4000000025928497,-1,"((-3.1204707473228885, 50.793309241537884), (-3.1199278333611087, 50.793282154018783))",40.0
osgb4000000025928497,1,"((-3.1204582896088673, 50.793558930955683), (-3.1199153756470874, 50.793531843436583))",40.0
osgb4000000025947511,-1,"((-3.116753140969946, 50.793685271035812), (-3.116541861882026, 50.79375024439441))",40.0
osgb4000000025947511,1,"((-3.1168266256587813, 50.79392422709978), (-3.1166153465708613, 50.793989200458377))",40.0
osgb4000000025940222,-1,"((-3.1165456670915304, 50.793749156141033), (-3.1164751691741706, 50.793767816894039))",40.0
osgb4000000025940222,1,"((-3.1166096387566045, 50.793990832838439), (-3.1165391408392447, 50.794009493591446))",40.0
osgb4000000025934927,1,"((-3.1159692748943963, 50.794160208379523), (-3.1158422492001163, 50.794188402509924))",40.0
osgb4000000025934927,-1,"((-3.1159151041702025, 50.793916147869318), (-3.1157880784759224, 50.793944341999719))",40.0
osgb4000000025947699,1,"((-3.0022791959951425, 50.716619945057595), (-3.0025437647085327, 50.716654765630196))",40.0
osgb4000000025947699,-1,"((-3.0022465741711049, 50.716867807552937), (-3.0025111428844951, 50.716902628125538))",40.0
osgb4000000025935660,1,"((-3.0025522073153335, 50.71665612261544), (-3.0028011074362135, 50.71670344269684))",40.0
osgb4000000025935660,-1,"((-3.0025055144799611, 50.716901723468709), (-3.0027544146008411, 50.716949043550109))",40.0
osgb4000000025931305,1,"((-2.998807838127501, 50.716339183139667), (-2.9991073550360712, 50.716342371551065))",40.0
osgb4000000025931305,-1,"((-2.9988051769832826, 50.716589168975894), (-2.9991046938918529, 50.716592357387292))",40.0
osgb4000000025947702,1,"((-2.9985780982575538, 50.716337449152583), (-2.9986836736056541, 50.716340267674084))",40.0
osgb4000000025947702,-1,"((-2.9985714264404972, 50.716587360110445), (-2.9986770017885975, 50.716590178631947))",40.0
osgb4000000025931306,-1,"((-2.9962859738010441, 50.716710437208576), (-2.996609438496264, 50.716667941052577))",40.0
osgb4000000025931306,1,"((-2.9962534091262087, 50.716462567198384), (-2.9965768738214287, 50.716420071042386))",40.0
osgb4000000025945178,1,"((-2.9983065931328134, 50.71634120399446), (-2.9985719513336933, 50.716337411048158))",40.0
osgb4000000025945178,-1,"((-2.9983101661888578, 50.716591178459694), (-2.9985755243897376, 50.716587385513392))",40.0
osgb4000000025960689,-1,"((-2.9952035573029492, 50.716833029738602), (-2.995887145996929, 50.7167552474166))",40.0
osgb4000000025960689,1,"((-2.9951752933656266, 50.716584632577096), (-2.9958588820596064, 50.716506850255094))",40.0
osgb4000000025931308,1,"((-2.98862016249184, 50.717605246353706), (-2.98782252557494, 50.717762146084908))",40.0
osgb4000000025931308,-1,"((-2.9885719107126567, 50.717359947014522), (-2.9877742737957567, 50.717516846745724))",40.0
osgb4000000025935666,-1,"((-3.0637197955562221, 50.727070626193971), (-3.0632177049918021, 50.727210461339276))",40.0
osgb4000000025935666,1,"((-3.0637868692847925, 50.727311460400294), (-3.0632847787203725, 50.727451295545599))",40.0
osgb4000000025931314,1,"((-3.0614753882338888, 50.727803706932853), (-3.0610981709014986, 50.727858437197057))",40.0
osgb4000000025931314,-1,"((-3.0614394917256242, 50.727556297473264), (-3.0610622743932341, 50.727611027737467))",40.0
osgb4000000025940953,1,"((-3.0644681262251163, 50.727129267908261), (-3.0640683467051462, 50.727227730767062))",40.0
osgb4000000025940953,-1,"((-3.0644083396366728, 50.726886522024991), (-3.0640085601167026, 50.726984984883792))",40.0
osgb4000000025931318,-1,"((-3.059694517314913, 50.728123909536279), (-3.0595573103620732, 50.728176749478379))",40.0
osgb4000000025931318,1,"((-3.0597843628542805, 50.728357207155334), (-3.0596471559014407, 50.728410047097434))",40.0
osgb4000000025926263,1,"((-3.0574490054674381, 50.729455073105747), (-3.0573263152717884, 50.72947012511915))",40.0
